PdfType: replica
Format: lhagrid1
---
1.000000e-09 1.450829e-09 2.104904e-09 3.053856e-09 4.430621e-09 6.428073e-09 9.326033e-09 1.353048e-08 1.963041e-08 2.848036e-08 4.132012e-08 5.994843e-08 8.697490e-08 1.261857e-07 1.830738e-07 2.656088e-07 3.853529e-07 5.590810e-07 8.111308e-07 1.176812e-06 1.707353e-06 2.477076e-06 3.593814e-06 5.214008e-06 7.564633e-06 1.097499e-05 1.592283e-05 2.310130e-05 3.351603e-05 4.862602e-05 7.054802e-05 1.023531e-04 1.484968e-04 2.154435e-04 3.125716e-04 4.534879e-04 6.579332e-04 9.545485e-04 1.384886e-03 2.009233e-03 2.915053e-03 4.229243e-03 6.135907e-03 8.902151e-03 1.291550e-02 1.873817e-02 2.718588e-02 3.944206e-02 5.722368e-02 8.302176e-02 1.000000e-01 1.183673e-01 1.367347e-01 1.551020e-01 1.734694e-01 1.918367e-01 2.102041e-01 2.285714e-01 2.469388e-01 2.653061e-01 2.836735e-01 3.020408e-01 3.204082e-01 3.387755e-01 3.571429e-01 3.755102e-01 3.938776e-01 4.122449e-01 4.306122e-01 4.489796e-01 4.673469e-01 4.857143e-01 5.040816e-01 5.224490e-01 5.408163e-01 5.591837e-01 5.775510e-01 5.959184e-01 6.142857e-01 6.326531e-01 6.510204e-01 6.693878e-01 6.877551e-01 7.061224e-01 7.244898e-01 7.428571e-01 7.612245e-01 7.795918e-01 7.979592e-01 8.163265e-01 8.346939e-01 8.530612e-01 8.714286e-01 8.897959e-01 9.081633e-01 9.265306e-01 9.448980e-01 9.632653e-01 9.816327e-01 1.000000e+00
1.000000e+00 1.206793e+00 1.456348e+00 1.757511e+00 2.120951e+00 2.559548e+00 3.088844e+00 3.727594e+00 4.498433e+00 5.428675e+00 6.551286e+00 7.906043e+00 9.540955e+00 1.151395e+01 1.389495e+01 1.676833e+01 2.023590e+01 2.442053e+01 2.947052e+01 3.556480e+01 4.291934e+01 5.179475e+01 6.250552e+01 7.543120e+01 9.102982e+01 1.098541e+02 1.325711e+02 1.599859e+02 1.930698e+02 2.329952e+02 2.811769e+02 3.393222e+02 4.094915e+02 4.941713e+02 5.963623e+02 7.196857e+02 8.685114e+02 1.048113e+03 1.264855e+03 1.526418e+03 1.842070e+03 2.222996e+03 2.682696e+03 3.237458e+03 3.906940e+03 4.714866e+03 5.689866e+03 6.866488e+03 8.286428e+03 1.000000e+04
-6 -5 -4 -3 -2 -1 1 2 3 4 5 6 21 22
0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e-06 2.01541384e+01 2.01495266e+01 2.01495582e+01 2.01541730e+01 1.00000000e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.18858452e+00 1.00000000e-08
0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e-06 1.95612155e+01 1.95591748e+01 1.95592108e+01 1.95612544e+01 1.00000000e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.64319573e+01 1.00000000e-08
0.00000000e+00 0.00000000e+00 2.02736620e-02 1.00000000e-06 1.91206839e+01 1.91210507e+01 1.91210911e+01 1.91207267e+01 1.00000000e-08 2.02736620e-02 0.00000000e+00 0.00000000e+00 2.95550955e+01 4.86211860e-03
0.00000000e+00 0.00000000e+00 2.02463393e-01 1.56686649e-01 1.88302959e+01 1.88329376e+01 1.88329812e+01 1.88303425e+01 1.56686659e-01 2.02463393e-01 0.00000000e+00 0.00000000e+00 4.83393013e+01 3.60160361e-02
0.00000000e+00 0.00000000e+00 4.87330388e-01 4.42781617e-01 1.86934626e+01 1.86982683e+01 1.86983163e+01 1.86935135e+01 4.42781626e-01 4.87330388e-01 0.00000000e+00 0.00000000e+00 7.35290066e+01 6.72127653e-02
0.00000000e+00 0.00000000e+00 8.89161394e-01 8.45748352e-01 1.87154161e+01 1.87222902e+01 1.87223421e+01 1.87154718e+01 8.45748359e-01 8.89161394e-01 0.00000000e+00 0.00000000e+00 1.05449375e+02 9.84525156e-02
0.00000000e+00 0.00000000e+00 1.41923618e+00 1.37688151e+00 1.89005361e+01 1.89093957e+01 1.89094515e+01 1.89005957e+01 1.37688151e+00 1.41923618e+00 0.00000000e+00 0.00000000e+00 1.44254237e+02 1.29735507e-01
0.00000000e+00 0.00000000e+00 2.08614596e+00 2.04478407e+00 1.92520433e+01 1.92628145e+01 1.92628740e+01 1.92521077e+01 2.04478406e+00 2.08614596e+00 0.00000000e+00 0.00000000e+00 1.89972635e+02 1.61061944e-01
0.00000000e+00 0.00000000e+00 2.89617097e+00 2.85574588e+00 1.97719650e+01 1.97845822e+01 1.97846450e+01 1.97720333e+01 2.85574588e+00 2.89617097e+00 0.00000000e+00 0.00000000e+00 2.42543937e+02 1.92432052e-01
0.00000000e+00 7.18225386e-01 3.85370614e+00 3.81417651e+00 2.04609659e+01 2.04753692e+01 2.04754353e+01 2.04610379e+01 3.81417662e+00 3.85370614e+00 7.18225386e-01 0.00000000e+00 3.00959644e+02 2.23840020e-01
0.00000000e+00 1.85690541e+00 4.96241456e+00 4.92374522e+00 2.13191953e+01 2.13353302e+01 2.13354003e+01 2.13192712e+01 4.92374520e+00 4.96241456e+00 1.85690541e+00 0.00000000e+00 3.65649406e+02 2.55293731e-01
0.00000000e+00 3.14782741e+00 6.22523970e+00 6.18739775e+00 2.23474975e+01 2.23653147e+01 2.23653885e+01 2.23475789e+01 6.18739781e+00 6.22523970e+00 3.14782741e+00 0.00000000e+00 4.36835278e+02 2.86796557e-01
0.00000000e+00 4.59299199e+00 7.64397948e+00 7.60693600e+00 2.35459481e+01 2.35653999e+01 2.35654778e+01 2.35460332e+01 7.60693604e+00 7.64397948e+00 4.59299199e+00 0.00000000e+00 5.14346548e+02 3.18348775e-01
0.00000000e+00 6.19340186e+00 9.21946389e+00 9.18319331e+00 2.49139082e+01 2.49349522e+01 2.49350338e+01 2.49139972e+01 9.18319331e+00 9.21946389e+00 6.19340186e+00 0.00000000e+00 5.97994965e+02 3.49950630e-01
0.00000000e+00 7.94923103e+00 1.09517190e+01 1.09161986e+01 2.64501445e+01 2.64727408e+01 2.64728265e+01 2.64502379e+01 1.09161986e+01 1.09517190e+01 7.94923103e+00 0.00000000e+00 6.87580922e+02 3.81602384e-01
0.00000000e+00 9.85996937e+00 1.28401073e+01 1.28053171e+01 2.81529312e+01 2.81770426e+01 2.81771309e+01 2.81530289e+01 1.28053171e+01 1.28401073e+01 9.85996937e+00 0.00000000e+00 7.82898045e+02 4.13304311e-01
0.00000000e+00 1.19245440e+01 1.48834454e+01 1.48493675e+01 3.00201396e+01 3.00457305e+01 3.00458222e+01 3.00202410e+01 1.48493675e+01 1.48834454e+01 1.19245440e+01 0.00000000e+00 8.83736882e+02 4.45056673e-01
0.00000000e+00 1.41414237e+01 1.70801049e+01 1.70467235e+01 3.20493140e+01 3.20763513e+01 3.20764469e+01 3.20494198e+01 1.70467235e+01 1.70801049e+01 1.41414237e+01 0.00000000e+00 9.89887566e+02 4.76859731e-01
0.00000000e+00 1.65087068e+01 1.94280978e+01 1.93953984e+01 3.42377403e+01 3.42661913e+01 3.42662907e+01 3.42378500e+01 1.93953984e+01 1.94280978e+01 1.65087068e+01 0.00000000e+00 1.10114175e+03 5.08713765e-01
